name,confidence
唱歌（实时）(25)_017,0.6398698730079668
唱歌（实时）(25)_018,0.6651116771841624
唱歌（实时）(25)_019,0.8456097867899085
唱歌（实时）(26)_000,0.56715947683402
唱歌（实时）(26)_001,0.5727894346795591
唱歌（实时）(26)_002,0.5727674483549929
唱歌（实时）(26)_003,0.6352269500903504
唱歌（实时）(26)_004,0.5104896185963032
唱歌（实时）(26)_005,0.5630193992356967
唱歌（实时）(26)_006,0.6055720151413779
唱歌（实时）(26)_007,0.5271242290408541
唱歌（实时）(26)_008,0.5220366618235616
唱歌（实时）(26)_009,0.5663261344804391
唱歌（实时）(26)_010,0.564759656551059
唱歌（实时）(26)_011,0.5118126160308542
唱歌（实时）(26)_012,0.5299997023241664
唱歌（实时）(26)_013,0.5583109072590212
唱歌（实时）(27)_000,0.5848113033258866
唱歌（实时）(27)_001,0.5992019182353192
唱歌（实时）(28)_000,0.5834199172215929
唱歌（实时）(28)_001,0.5800596311785389
唱歌（实时）(28)_002,0.6653334548329737
唱歌（实时）(28)_003,0.5950360484419317
唱歌（实时）(28)_004,0.6480545063148676
唱歌（实时）(28)_005,0.5554929467989981
唱歌（实时）(29)_000,0.6068678109455008
唱歌（实时）(29)_001,0.6170251677795046
唱歌（实时）(29)_002,0.6196849001136056
唱歌（实时）(29)_003,0.5550628825462294
唱歌（实时）(29)_004,0.6056199751373503
唱歌（实时）(29)_005,0.6841340241319838
唱歌（实时）(29)_006,0.6194559632276704
唱歌（实时）(29)_007,0.652332165649722
唱歌（实时）(29)_008,0.5591669163661098
唱歌（实时）(29)_009,0.621448123046098
唱歌（实时）(29)_010,0.6498737112826507
唱歌（实时）(3)_000,0.5879559239857544
唱歌（实时）(3)_001,0.6072374098034137
唱歌（实时）(3)_002,0.6088980691838458
唱歌（实时）(3)_003,0.6845445326627956
唱歌（实时）(3)_004,0.602011653690584
唱歌（实时）(3)_005,0.5792949844449413
唱歌（实时）(3)_006,0.5735865189794632
唱歌（实时）(3)_007,0.5862848390137045
唱歌（实时）(3)_008,0.582972540547318
唱歌（实时）(3)_009,0.6074225832762692
唱歌（实时）(3)_010,0.582673276058477
唱歌（实时）(3)_011,0.5916201653775436
唱歌（实时）(3)_012,0.5973823057969481
唱歌（实时）(3)_013,0.5366774993349597
唱歌（实时）(3)_014,0.5685240117333845
唱歌（实时）(3)_015,0.6348991708803582
唱歌（实时）(3)_016,0.5692914524005158
唱歌（实时）(3)_017,0.5592829131260216
唱歌（实时）(3)_018,0.5610565871733898
唱歌（实时）(30)_000,0.5358378410380987
唱歌（实时）(30)_001,0.5409123762704283
唱歌（实时）(30)_002,0.5724389830603422
唱歌（实时）(30)_003,0.5240139691929182
唱歌（实时）(30)_004,0.5550356217311054
唱歌（实时）(30)_005,0.5695527240655116
唱歌（实时）(31)_000,0.5171010493331648
唱歌（实时）(31)_001,0.5829998993465223
唱歌（实时）(31)_002,0.5287403000335114
唱歌（实时）(31)_003,0.48132960226680677
唱歌（实时）(31)_004,0.5904028839752347
